"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Roseburia_yibonii"	"Reads"	"Reads"	"Reads"	-0.155923937893365	0	0.296196609526738	0.598596144269074	1	0.314051721701629	0.999999999999999	NA	"prevalence"	382	10
"Roseburia_zhanii"	"BMI"	"BMI"	"BMI"	-0.262985419788506	0	0.324311832444974	0.417421409352764	1	0.382915502257134	0.999999999999999	NA	"prevalence"	382	27
"Roseburia_zhanii"	"Reads"	"Reads"	"Reads"	-0.0749992415371831	0	0.2232994336423	0.736970046406771	1	0.930815243512744	0.999999999999999	NA	"prevalence"	382	27
"Rothia_aeria"	"BMI"	"BMI"	"BMI"	-0.297915922141741	0	0.61630872029574	0.628820632808104	1	0.69480951826016	0.999999999999999	NA	"prevalence"	382	5
"Rothia_aeria"	"Reads"	"Reads"	"Reads"	-0.375367669478359	0	0.396094422686036	0.343296362149071	1	0.426722853752829	0.999999999999999	NA	"prevalence"	382	5
"Rothia_dentocariosa"	"BMI"	"BMI"	"BMI"	-0.282212611701216	0	0.365484867123116	0.440019966267663	1	0.630232476093283	0.999999999999999	NA	"prevalence"	382	18
"Rothia_dentocariosa"	"Reads"	"Reads"	"Reads"	0.0402580855816326	0	0.250485927842781	0.87231397655776	1	0.60617254421729	0.999999999999999	NA	"prevalence"	382	18
"Rothia_mucilaginosa"	"BMI"	"BMI"	"BMI"	-0.0973479747211201	0	0.139996539396366	0.486829806159941	1	0.614057485370062	0.999999999999999	NA	"prevalence"	382	101
"Rubneribacter_badeniensis"	"BMI"	"BMI"	"BMI"	0.303384484269012	0	0.30287530501029	0.316497612867622	1	0.316497612867622	0.999999999999999	NA	"prevalence"	382	2
"Rubneribacter_badeniensis"	"Reads"	"Reads"	"Reads"	-0.53832457002752	0	0.573878285633467	0.34822046671454	1	0.34822046671454	0.999999999999999	NA	"prevalence"	382	2
"Ruminococcaceae_bacterium_AF68_02b2A"	"BMI"	"BMI"	"BMI"	-0.0574643697408303	0	0.146517549193031	0.69490950144022	1	0.622124949869651	0.999999999999999	NA	"prevalence"	382	83
"Ruminococcaceae_bacterium_AF68_02b2A"	"Reads"	"Reads"	"Reads"	0.163240478983802	0	0.134645589233057	0.225370194038202	1	0.387020278887483	0.999999999999999	NA	"prevalence"	382	83
"Ruminococcaceae_bacterium_AM53_2BH"	"BMI"	"BMI"	"BMI"	-0.235394184337509	0	0.307269908368589	0.443627050909384	1	0.690449141520211	0.999999999999999	NA	"prevalence"	382	26
"Ruminococcaceae_bacterium_AM53_2BH"	"Reads"	"Reads"	"Reads"	0.175061474159524	0	0.223740426089958	0.43396124558889	1	0.679600128504719	0.999999999999999	NA	"prevalence"	382	26
"Ruminococcaceae_bacterium_Marseille_P2935"	"BMI"	"BMI"	"BMI"	-0.378357847629091	0	0.780539045803511	0.627861378855518	1	0.627861378855518	0.999999999999999	NA	"prevalence"	382	5
"Ruminococcaceae_bacterium_Marseille_P2935"	"Reads"	"Reads"	"Reads"	-0.0336191983313207	0	0.495734810415353	0.945931390051001	1	0.945931390051001	0.999999999999999	NA	"prevalence"	382	5
"Ruminococcus_bicirculans_ex_Wegman_et_al_2014"	"BMI"	"BMI"	"BMI"	-0.0868423796712275	0	0.11506043270393	0.450396297429532	1	0.697935770120832	0.999999999999999	NA	"prevalence"	382	219
"Ruminococcus_bicirculans_ex_Wegman_et_al_2014"	"Reads"	"Reads"	"Reads"	0.130428472245124	0	0.112160712492001	0.244881728039167	1	0.429796395350886	0.999999999999999	NA	"prevalence"	382	219
"Ruminococcus_bovis"	"BMI"	"BMI"	"BMI"	-0.0657882817217417	0	0.148148751118553	0.656992630208008	1	0.882345944268379	0.999999999999999	NA	"prevalence"	382	86
"Ruminococcus_bovis"	"Reads"	"Reads"	"Reads"	-0.100019976339895	0	0.132745223604056	0.451165574152526	1	0.698780773004673	0.999999999999999	NA	"prevalence"	382	86
"Ruminococcus_bromii"	"BMI"	"BMI"	"BMI"	-0.133628099164291	0	0.127254662176304	0.293679441917183	1	0.00432629035132083	0.686563468796566	NA	"prevalence"	382	309
"Ruminococcus_bromii"	"Reads"	"Reads"	"Reads"	0.00963136386896513	0	0.1392276341645	0.944848651569978	1	0.0143875890355629	0.887113602834062	NA	"prevalence"	382	309
"Ruminococcus_callidus"	"Reads"	"Reads"	"Reads"	-0.0569148496733464	0	0.129820295472631	0.661087234350686	1	0.212311131272824	0.999999999999999	NA	"prevalence"	382	94
"Ruminococcus_gauvreauii"	"Reads"	"Reads"	"Reads"	-0.121849034357912	0	0.274188705750987	0.656754537795992	1	0.126932618060317	0.999999999999999	NA	"prevalence"	382	16
"Ruminococcus_hominis"	"BMI"	"BMI"	"BMI"	0.164062560379026	0	0.118107141906324	0.16480252511744	1	0.00151258697000911	0.647323417436045	NA	"prevalence"	382	118
"Ruminococcus_hominis"	"Reads"	"Reads"	"Reads"	0.00200946098168771	0	0.118987639113097	0.986525981219993	1	0.239700494920604	0.999999999999999	NA	"prevalence"	382	118
"Ruminococcus_lactaris"	"BMI"	"BMI"	"BMI"	0.0448700499281595	0	0.115165825491542	0.696823077064973	1	0.409017566227297	0.999999999999999	NA	"prevalence"	382	143
"Ruminococcus_lactaris"	"Reads"	"Reads"	"Reads"	-0.0400040413654077	0	0.1131490443658	0.723674848013123	1	0.0665375115957387	0.997944805079165	NA	"prevalence"	382	143
"Ruminococcus_SGB144974"	"BMI"	"BMI"	"BMI"	0.0273251475599429	0	0.629351744017297	0.96536838815387	1	0.96536838815387	0.999999999999999	NA	"prevalence"	382	2
"Ruminococcus_SGB144975"	"BMI"	"BMI"	"BMI"	0.0273251475599429	0	0.629351744017297	0.96536838815387	1	0.96536838815387	0.999999999999999	NA	"prevalence"	382	2
"Ruminococcus_SGB4419"	"BMI"	"BMI"	"BMI"	0.0163234763194585	0	0.33150624549555	0.960727772994992	1	0.147767613158707	0.999999999999999	NA	"prevalence"	382	12
"Ruminococcus_SGB4419"	"Reads"	"Reads"	"Reads"	-0.363130235982407	0	0.325052888839773	0.263933612823211	1	0.458206273668509	0.999999999999999	NA	"prevalence"	382	12
"Ruminococcus_sp_210702_SL_1_03"	"BMI"	"BMI"	"BMI"	0.0691961328353757	0	0.375094592833601	0.853639671131249	1	0.716599762888132	0.999999999999999	NA	"prevalence"	382	5
"Ruminococcus_sp_210702_SL_1_03"	"Reads"	"Reads"	"Reads"	0.339882198393608	0	0.424582198562209	0.423415504893225	1	0.667550320002465	0.999999999999999	NA	"prevalence"	382	5
"Ruminococcus_torques"	"BMI"	"BMI"	"BMI"	-0.0184540322548336	0	0.144007824475394	0.898033402711443	1	0.989602813037393	0.999999999999999	NA	"prevalence"	382	318
"Ruminococcus_torques"	"Reads"	"Reads"	"Reads"	-0.0641557795640302	0	0.143188942247995	0.654117243018697	1	0.593812914973023	0.999999999999999	NA	"prevalence"	382	318
"Ruminococcus_turbiniformis"	"BMI"	"BMI"	"BMI"	0.155194996645314	0	0.217840875157005	0.476202459915602	1	0.157228794318356	0.999999999999999	NA	"prevalence"	382	15
"Ruthenibacterium_lactatiformans"	"BMI"	"BMI"	"BMI"	-0.0671544277398998	0	0.188985211458753	0.722333217073427	1	0.705009451303046	0.999999999999999	NA	"prevalence"	382	354
"Ruthenibacterium_lactatiformans"	"Reads"	"Reads"	"Reads"	-0.100947971506467	0	0.205615128505071	0.623457600869016	1	0.714288211589745	0.999999999999999	NA	"prevalence"	382	354
"Saccharomyces_cerevisiae"	"BMI"	"BMI"	"BMI"	-0.09770609725825	0	0.493302742648057	0.842994066265871	1	0.347499528371741	0.999999999999999	NA	"prevalence"	382	6
"Saccharomyces_cerevisiae"	"Reads"	"Reads"	"Reads"	0.372307507512886	0	0.42435763843615	0.380299974150912	1	0.142039732692964	0.999999999999999	NA	"prevalence"	382	6
"Sanguibacteroides_justesenii"	"BMI"	"BMI"	"BMI"	0.057648654120362	0	0.346152291189648	0.867730980741788	1	0.90857737030916	0.999999999999999	NA	"prevalence"	382	9
"Sanguibacteroides_justesenii"	"Reads"	"Reads"	"Reads"	-0.493319075609542	0	0.367982445954044	0.180048760705388	1	0.327679965179229	0.999999999999999	NA	"prevalence"	382	9
"Scardovia_inopinata"	"BMI"	"BMI"	"BMI"	-0.119068480614534	0	0.506104292934923	0.81400328239946	1	0.964859848297785	0.999999999999999	NA	"prevalence"	382	9
"Scardovia_inopinata"	"Reads"	"Reads"	"Reads"	0.24826271331306	0	0.416985472073903	0.551592852182637	1	0.61947920073705	0.999999999999999	NA	"prevalence"	382	9
"Scardovia_wiggsiae"	"BMI"	"BMI"	"BMI"	0.0670171479793594	0	0.185506538263642	0.717900837844618	1	0.44071622277259	0.999999999999999	NA	"prevalence"	382	33
"Scardovia_wiggsiae"	"Reads"	"Reads"	"Reads"	0.0572287065588565	0	0.200982025047694	0.775839207731837	1	0.0198498200801446	0.887113602834062	NA	"prevalence"	382	33
"Schaalia_cardiffensis"	"BMI"	"BMI"	"BMI"	0.119104403332428	0	0.343447183481712	0.728748314663599	1	0.388203677894082	0.999999999999999	NA	"prevalence"	382	5
"Schaalia_cardiffensis"	"Reads"	"Reads"	"Reads"	0.435587043177597	0	0.431546917671609	0.312801074320162	1	0.334967439843725	0.999999999999999	NA	"prevalence"	382	5
"Schaalia_dentiphila"	"BMI"	"BMI"	"BMI"	-0.436641589307575	0	0.324239464145245	0.178088495948713	1	0.324461479508151	0.999999999999999	NA	"prevalence"	382	30
"Schaalia_dentiphila"	"Reads"	"Reads"	"Reads"	-0.0949836611961877	0	0.20122246051658	0.636903164962166	1	0.0229866072356684	0.903252973512761	NA	"prevalence"	382	30
"Schaalia_meyeri"	"BMI"	"BMI"	"BMI"	-0.512872151108183	0	0.496677436993686	0.30178827241303	1	0.512500383460018	0.999999999999999	NA	"prevalence"	382	13
"Schaalia_meyeri"	"Reads"	"Reads"	"Reads"	-0.169862924700037	0	0.295475875220553	0.565373021111106	1	0.652292249721969	0.999999999999999	NA	"prevalence"	382	13
"Schaalia_odontolytica"	"BMI"	"BMI"	"BMI"	0.0987692321743059	0	0.146553833139337	0.500346241821697	1	0.750346121938298	0.999999999999999	NA	"prevalence"	382	56
"Schaalia_odontolytica"	"Reads"	"Reads"	"Reads"	-0.0248228662168665	0	0.161529347562763	0.877866760551609	1	0.857849273180228	0.999999999999999	NA	"prevalence"	382	56
"Schaalia_SGB17154"	"BMI"	"BMI"	"BMI"	-0.0923490558261522	0	0.345075068942315	0.788991687606408	1	0.248477442835321	0.999999999999999	NA	"prevalence"	382	17
"Schaalia_SGB17154"	"Reads"	"Reads"	"Reads"	-0.1962024040104	0	0.283461328010213	0.488832843175665	1	0.483907521810488	0.999999999999999	NA	"prevalence"	382	17
"Schaalia_SGB17157"	"BMI"	"BMI"	"BMI"	-0.0319164199748644	0	0.229117469409441	0.889211860431778	1	0.840050235591312	0.999999999999999	NA	"prevalence"	382	26
"Schaalia_SGB17157"	"Reads"	"Reads"	"Reads"	-0.0260854067529343	0	0.210523859435578	0.901388809286489	1	0.80519309864883	0.999999999999999	NA	"prevalence"	382	26
"Schaalia_SGB17168"	"BMI"	"BMI"	"BMI"	-0.059221866480759	0	0.153957404151382	0.700486391803682	1	0.910291598505223	0.999999999999999	NA	"prevalence"	382	78
"Schaalia_SGB17168"	"Reads"	"Reads"	"Reads"	0.0767413996527652	0	0.139490118079685	0.582212014618172	1	0.40903064915001	0.999999999999999	NA	"prevalence"	382	78
"Schaalia_SGB61272"	"BMI"	"BMI"	"BMI"	-0.13270192910107	0	0.44779617794144	0.766967014322049	1	0.737695667993599	0.999999999999999	NA	"prevalence"	382	8
"Schaalia_SGB61272"	"Reads"	"Reads"	"Reads"	-0.2380588065357	0	0.344911085435705	0.490066280658939	1	0.739967601878992	0.999999999999999	NA	"prevalence"	382	8
"Schaalia_SGB73256"	"BMI"	"BMI"	"BMI"	0.0000516186648446063	0	0.299665532530219	0.999862560985318	1	0.897654641681433	0.999999999999999	NA	"prevalence"	382	14
"Schaalia_SGB73256"	"Reads"	"Reads"	"Reads"	0.239056621604952	0	0.296088336384467	0.419445989790575	1	0.0608183308330097	0.997944805079165	NA	"prevalence"	382	14
"Schaalia_turicensis"	"BMI"	"BMI"	"BMI"	0.0762425798114557	0	0.396564690749776	0.847540420932133	1	0.976756076750449	0.999999999999999	NA	"prevalence"	382	6
"Schaalia_turicensis"	"Reads"	"Reads"	"Reads"	-0.0020076331687915	0	0.44699508955808	0.996416394361052	1	0.966500423181036	0.999999999999999	NA	"prevalence"	382	6
"Segatella_brasiliensis"	"BMI"	"BMI"	"BMI"	-0.324020537371002	0	0.471202833144779	0.491676008515924	1	0.432094990934822	0.999999999999999	NA	"prevalence"	382	10
"Segatella_brunsvicensis"	"BMI"	"BMI"	"BMI"	0.0320991645448348	0	0.232585797352733	0.890232518901154	1	0.946821849560053	0.999999999999999	NA	"prevalence"	382	19
"Segatella_buccae"	"BMI"	"BMI"	"BMI"	-0.93828218503656	0	0.788505780466558	0.234066178490992	1	0.413345381068607	0.999999999999999	NA	"prevalence"	382	6
"Segatella_buccae"	"Reads"	"Reads"	"Reads"	0.132563397951819	0	0.448873462283245	0.767745888172496	1	0.845450150417534	0.999999999999999	NA	"prevalence"	382	6
"Segatella_copri"	"Reads"	"Reads"	"Reads"	-0.0229395860897346	0	0.110435592883003	0.83544827411697	1	0.441746849477384	0.999999999999999	NA	"prevalence"	382	182
"Segatella_hominis"	"BMI"	"BMI"	"BMI"	-0.0337344727687364	0	0.291648415524649	0.907915440439541	1	0.199572018570792	0.999999999999999	NA	"prevalence"	382	15
"Segatella_sinica"	"BMI"	"BMI"	"BMI"	0.117289637849271	0	0.206196360974845	0.569474930621408	1	0.274185343677448	0.999999999999999	NA	"prevalence"	382	17
"Segatella_sinica"	"Reads"	"Reads"	"Reads"	0.139925334330072	0	0.248105978419911	0.572771790467069	1	0.817476056979286	0.999999999999999	NA	"prevalence"	382	17
"Selenobaculum_gibii"	"BMI"	"BMI"	"BMI"	0.14928252760007	0	0.307494110638097	0.62733523496659	1	0.861120972902593	0.999999999999999	NA	"prevalence"	382	6
"Selenobaculum_gibii"	"Reads"	"Reads"	"Reads"	-0.194343912526499	0	0.402238127383572	0.628984713390689	1	0.770752852204635	0.999999999999999	NA	"prevalence"	382	6
"Selenomonas_noxia"	"BMI"	"BMI"	"BMI"	0.0737185265430512	0	0.54041602484928	0.891496617853685	1	0.891496617853685	0.999999999999999	NA	"prevalence"	382	2
"Selenomonas_noxia"	"Reads"	"Reads"	"Reads"	0.554248274718213	0	0.625900931791307	0.375875822818017	1	0.375875822818017	0.999999999999999	NA	"prevalence"	382	2
"Sellimonas_catena"	"BMI"	"BMI"	"BMI"	-0.0105485604504791	0	0.394732731597204	0.978680430581483	1	0.1646102180023	0.999999999999999	NA	"prevalence"	382	6
"Sellimonas_catena"	"Reads"	"Reads"	"Reads"	-0.26171464551199	0	0.368906833559305	0.478055876082574	1	0.727574331508071	0.999999999999999	NA	"prevalence"	382	6
"Sellimonas_intestinalis"	"BMI"	"BMI"	"BMI"	-0.0295911846174631	0	0.126965394352805	0.815710963186227	1	0.966037550910252	0.999999999999999	NA	"prevalence"	382	117
"Sellimonas_intestinalis"	"Reads"	"Reads"	"Reads"	0.181486729002237	0	0.121568410536275	0.13546928982129	1	0.0236156807453221	0.903252973512761	NA	"prevalence"	382	117
"Senegalimassilia_anaerobia"	"BMI"	"BMI"	"BMI"	0.0305807009431508	0	0.18680738034707	0.869965915106874	1	0.0412735748722129	0.96068751672793	NA	"prevalence"	382	35
"Senegalimassilia_anaerobia"	"Reads"	"Reads"	"Reads"	-0.0222248295504251	0	0.189658920544497	0.906714920040729	1	0.167733097881761	0.999999999999999	NA	"prevalence"	382	35
"Senegalimassilia_faecalis"	"BMI"	"BMI"	"BMI"	0.17875501275963	0	0.378373241491291	0.636619626871269	1	0.636619626871269	0.999999999999999	NA	"prevalence"	382	3
"Senegalimassilia_faecalis"	"Reads"	"Reads"	"Reads"	0.566884989620034	0	0.543050429166922	0.29653621962272	1	0.29653621962272	0.999999999999999	NA	"prevalence"	382	3
"Senegalimassilia_SGB74484"	"BMI"	"BMI"	"BMI"	0.299404503509037	0	0.329288741602879	0.363220235898885	1	0.363220235898885	0.999999999999999	NA	"prevalence"	382	2
"Senegalimassilia_SGB74484"	"Reads"	"Reads"	"Reads"	0.378526281576364	0	0.619881688158031	0.54143609017835	1	0.54143609017835	0.999999999999999	NA	"prevalence"	382	2
"Shuttleworthella_satelles"	"BMI"	"BMI"	"BMI"	-0.261785945477674	0	0.583159015489289	0.653496542602491	1	0.493919420356536	0.999999999999999	NA	"prevalence"	382	6
"Shuttleworthella_satelles"	"Reads"	"Reads"	"Reads"	0.379669533229717	0	0.423614930062478	0.370113392799907	1	0.603242862069955	0.999999999999999	NA	"prevalence"	382	6
"Simiaoa_sunii"	"BMI"	"BMI"	"BMI"	-0.0425366054451697	0	0.114499160698703	0.710264068213254	1	0.710454957222293	0.999999999999999	NA	"prevalence"	382	218
"Simiaoa_sunii"	"Reads"	"Reads"	"Reads"	0.148910120375239	0	0.112118568629498	0.184129019579141	1	0.334354543307107	0.999999999999999	NA	"prevalence"	382	218
"Slackia_equolifaciens"	"BMI"	"BMI"	"BMI"	0.0571836424385557	0	0.16278623791625	0.725377870208782	1	0.881633702553668	0.999999999999999	NA	"prevalence"	382	45
"Slackia_equolifaciens"	"Reads"	"Reads"	"Reads"	0.12149252309434	0	0.172705028296618	0.481763917665639	1	0.168823857995493	0.999999999999999	NA	"prevalence"	382	45
"Slackia_exigua"	"Reads"	"Reads"	"Reads"	-0.0798424603694271	0	0.511102617618996	0.875862682335018	1	0.875862682335018	0.999999999999999	NA	"prevalence"	382	4
"Slackia_isoflavoniconvertens"	"BMI"	"BMI"	"BMI"	-0.0152360115258749	0	0.354987794229905	0.965765450814621	1	0.356338287103606	0.999999999999999	NA	"prevalence"	382	11
"Slackia_isoflavoniconvertens"	"Reads"	"Reads"	"Reads"	0.293312916426639	0	0.343423832809055	0.393058261976879	1	0.631621726645473	0.999999999999999	NA	"prevalence"	382	11
"Slackia_piriformis"	"BMI"	"BMI"	"BMI"	-0.0729533478358086	0	0.189456984837375	0.700188890851776	1	0.910113298831312	0.999999999999999	NA	"prevalence"	382	43
"Slackia_SGB14781"	"BMI"	"BMI"	"BMI"	-0.39312480994475	0	0.465980451225217	0.398864532789471	1	0.448116300403186	0.999999999999999	NA	"prevalence"	382	12
"Slackia_SGB14781"	"Reads"	"Reads"	"Reads"	0.332790628130814	0	0.311305352985098	0.285062134310951	1	0.320819627109464	0.999999999999999	NA	"prevalence"	382	12
"Sneathia_vaginalis"	"BMI"	"BMI"	"BMI"	-0.266457955531294	0	0.598476421435982	0.656155603221257	1	0.316923180151262	0.999999999999999	NA	"prevalence"	382	5
"Sneathia_vaginalis"	"Reads"	"Reads"	"Reads"	-0.289380849368267	0	0.396951872932501	0.465997141214045	1	0.45533353460557	0.999999999999999	NA	"prevalence"	382	5
"Solobacterium_moorei"	"BMI"	"BMI"	"BMI"	0.0680125880440406	0	0.235101977798226	0.772359669584792	1	0.513038263434057	0.999999999999999	NA	"prevalence"	382	19
"Solobacterium_moorei"	"Reads"	"Reads"	"Reads"	0.390542913370066	0	0.264417455857288	0.139677329187587	1	0.259844902086197	0.999999999999999	NA	"prevalence"	382	19
"Solobacterium_SGB6829"	"BMI"	"BMI"	"BMI"	-0.0290799031214276	0	0.175090462464447	0.868090042011624	1	0.849968850183548	0.999999999999999	NA	"prevalence"	382	51
"Solobacterium_SGB6829"	"Reads"	"Reads"	"Reads"	-0.0517005770185033	0	0.162362982606826	0.75016190316135	1	0.937580925368042	0.999999999999999	NA	"prevalence"	382	51
"Solobacterium_SGB6833"	"BMI"	"BMI"	"BMI"	-0.0544265318418468	0	0.223840479896999	0.807890170722184	1	0.916937831332892	0.999999999999999	NA	"prevalence"	382	30
"Solobacterium_SGB6833"	"Reads"	"Reads"	"Reads"	-0.177033699301188	0	0.197354442157443	0.369700626949548	1	0.093168945215783	0.999999999999999	NA	"prevalence"	382	30
"Solobacterium_SGB6834"	"BMI"	"BMI"	"BMI"	0.0662229102147473	0	0.167766923351437	0.693040960992729	1	0.0609965028149362	0.997944805079165	NA	"prevalence"	382	43
"Solobacterium_SGB6834"	"Reads"	"Reads"	"Reads"	0.0125001051623057	0	0.179670596900599	0.944534047272077	1	0.950312575327761	0.999999999999999	NA	"prevalence"	382	43
"Stomatobaculum_longum"	"BMI"	"BMI"	"BMI"	-0.131250470981961	0	0.570958704665356	0.818187081213121	1	0.57140234350073	0.999999999999999	NA	"prevalence"	382	5
"Stomatobaculum_longum"	"Reads"	"Reads"	"Reads"	-0.36582984605437	0	0.434577111845357	0.399896261981539	1	0.63987550361627	0.999999999999999	NA	"prevalence"	382	5
"Stomatobaculum_SGB5266"	"BMI"	"BMI"	"BMI"	-0.0108670004272339	0	0.290746306135114	0.970185026185924	1	0.973676347891738	0.999999999999999	NA	"prevalence"	382	15
"Stomatobaculum_SGB5266"	"Reads"	"Reads"	"Reads"	-0.141267749546098	0	0.273910241984524	0.606032745699438	1	0.621496015586088	0.999999999999999	NA	"prevalence"	382	15
"Streptococcus_agalactiae"	"BMI"	"BMI"	"BMI"	0.0882688291002378	0	0.349650746238989	0.800694366022813	1	0.74359127575579	0.999999999999999	NA	"prevalence"	382	6
"Streptococcus_agalactiae"	"Reads"	"Reads"	"Reads"	-0.335151395487563	0	0.398399889097369	0.400211425452718	1	0.64025366584254	0.999999999999999	NA	"prevalence"	382	6
"Streptococcus_alactolyticus"	"BMI"	"BMI"	"BMI"	0.248460098375391	0	0.249747659894933	0.319811874932074	1	0.161724198501982	0.999999999999999	NA	"prevalence"	382	6
"Streptococcus_alactolyticus"	"Reads"	"Reads"	"Reads"	-0.176406018815082	0	0.405390922988535	0.663453268521414	1	0.449852336653316	0.999999999999999	NA	"prevalence"	382	6
"Streptococcus_anginosus"	"BMI"	"BMI"	"BMI"	-0.0613800798831785	0	0.15109418769785	0.684568322720548	1	0.900502856968671	0.999999999999999	NA	"prevalence"	382	79
"Streptococcus_anginosus"	"Reads"	"Reads"	"Reads"	-0.0219568039735995	0	0.135977137587823	0.871719904256008	1	0.983544217035912	0.999999999999999	NA	"prevalence"	382	79
"Streptococcus_constellatus"	"BMI"	"BMI"	"BMI"	-0.0258559163645684	0	0.170802066537735	0.879676429309808	1	0.93691464223104	0.999999999999999	NA	"prevalence"	382	53
"Streptococcus_constellatus"	"Reads"	"Reads"	"Reads"	-0.208480581822445	0	0.158726428644478	0.189028485675354	1	0.342325202953989	0.999999999999999	NA	"prevalence"	382	53
"Streptococcus_cristatus"	"BMI"	"BMI"	"BMI"	0.0348226405328897	0	0.135598136636323	0.797327254454631	1	0.915799630892342	0.999999999999999	NA	"prevalence"	382	82
"Streptococcus_cristatus"	"Reads"	"Reads"	"Reads"	0.0378440267300247	0	0.13669948863989	0.781902177399877	1	0.135566600983419	0.999999999999999	NA	"prevalence"	382	82
"Streptococcus_downei"	"BMI"	"BMI"	"BMI"	-0.474986103590232	0	0.741324915662636	0.521700757507387	1	0.425081929384603	0.999999999999999	NA	"prevalence"	382	4
"Streptococcus_downei"	"Reads"	"Reads"	"Reads"	-0.425973729594926	0	0.43430340214848	0.326681210847403	1	0.332128122888234	0.999999999999999	NA	"prevalence"	382	4
"Streptococcus_dysgalactiae"	"BMI"	"BMI"	"BMI"	-0.483153831188097	0	0.810990886851859	0.551337298788512	1	0.551337298788512	0.999999999999999	NA	"prevalence"	382	3
"Streptococcus_dysgalactiae"	"Reads"	"Reads"	"Reads"	0.0553187222498288	0	0.499521728782526	0.911819849037291	1	0.911819849037291	0.999999999999999	NA	"prevalence"	382	3
"Streptococcus_gallolyticus"	"BMI"	"BMI"	"BMI"	-0.128598350687041	0	0.191677321266505	0.502277469708713	1	0.0438293700327158	0.96068751672793	NA	"prevalence"	382	50
"Streptococcus_gallolyticus"	"Reads"	"Reads"	"Reads"	0.00857679903130601	0	0.156546921869512	0.956307837630567	1	0.739471659154557	0.999999999999999	NA	"prevalence"	382	50
"Streptococcus_gordonii"	"BMI"	"BMI"	"BMI"	0.126590999081779	0	0.115862106070925	0.274569227718848	1	0.473750194627571	0.999999999999999	NA	"prevalence"	382	152
"Streptococcus_gordonii"	"Reads"	"Reads"	"Reads"	0.094233715423843	0	0.113636323838345	0.406959005008252	1	0.241880741941945	0.999999999999999	NA	"prevalence"	382	152
"Streptococcus_infantarius"	"BMI"	"BMI"	"BMI"	-0.0471102240559817	0	0.193014979832354	0.80717236163967	1	0.0742026070289037	0.999999999999999	NA	"prevalence"	382	36
"Streptococcus_infantarius"	"Reads"	"Reads"	"Reads"	-0.224074293149931	0	0.173056802512361	0.195388543595947	1	0.352600404223348	0.999999999999999	NA	"prevalence"	382	36
"Streptococcus_infantis"	"BMI"	"BMI"	"BMI"	0.0332946765623217	0	0.119214267172076	0.780026631991384	1	0.951611717366946	0.999999999999999	NA	"prevalence"	382	123
"Streptococcus_infantis"	"Reads"	"Reads"	"Reads"	0.0216988308392409	0	0.117957220490442	0.854048688398095	1	0.412772755204439	0.999999999999999	NA	"prevalence"	382	123
"Streptococcus_intermedius"	"BMI"	"BMI"	"BMI"	-0.0125515068859496	0	0.243480658758103	0.958887002246216	1	0.605985355503391	0.999999999999999	NA	"prevalence"	382	22
"Streptococcus_intermedius"	"Reads"	"Reads"	"Reads"	0.0389184534034453	0	0.231675004113166	0.866593287258526	1	0.672698714188208	0.999999999999999	NA	"prevalence"	382	22
"Streptococcus_lactarius"	"BMI"	"BMI"	"BMI"	-0.00443682655651554	0	0.623621359762495	0.994323405559965	1	0.994323405559965	0.999999999999999	NA	"prevalence"	382	2
"Streptococcus_lactarius"	"Reads"	"Reads"	"Reads"	0.62379060886296	0	0.630518503809057	0.322501914335416	1	0.322501914335416	0.999999999999999	NA	"prevalence"	382	2
"Streptococcus_mitis"	"Reads"	"Reads"	"Reads"	0.177424662409355	0	0.111612848112019	0.111915137637952	1	0.0509312201135304	0.973292949813538	NA	"prevalence"	382	191
"Streptococcus_mutans"	"BMI"	"BMI"	"BMI"	-0.136828508497175	0	0.234015146418195	0.558749878278794	1	0.805298330081021	0.999999999999999	NA	"prevalence"	382	36
"Streptococcus_mutans"	"Reads"	"Reads"	"Reads"	0.202915812849291	0	0.190900823533861	0.287809894718073	1	0.120112732704751	0.999999999999999	NA	"prevalence"	382	36
"Streptococcus_oralis"	"BMI"	"BMI"	"BMI"	-0.0129477018260173	0	0.116699813989948	0.911656964607705	1	0.308847132644543	0.999999999999999	NA	"prevalence"	382	152
"Streptococcus_oralis"	"Reads"	"Reads"	"Reads"	-0.0295353310640546	0	0.112396681324689	0.79272199540411	1	0.0848452113638576	0.999999999999999	NA	"prevalence"	382	152
"Streptococcus_parasanguinis"	"BMI"	"BMI"	"BMI"	0.188873650394636	0	0.145507837066611	0.194276760293693	1	0.350810060997173	0.999999999999999	NA	"prevalence"	382	259
"Streptococcus_parauberis"	"BMI"	"BMI"	"BMI"	0.201387850794442	0	0.379960301056536	0.596095706542778	1	0.596095706542778	0.999999999999999	NA	"prevalence"	382	3
"Streptococcus_parauberis"	"Reads"	"Reads"	"Reads"	0.879735231976896	0	0.572475382150348	0.124361522094955	1	0.124361522094955	0.999999999999999	NA	"prevalence"	382	3
"Streptococcus_raffinosi"	"BMI"	"BMI"	"BMI"	0.013371503828811	0	0.262778616141132	0.959417115999297	1	0.955359835426907	0.999999999999999	NA	"prevalence"	382	15
